"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2010","2010",260,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2011","2011",248,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2012","2012",237,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2013","2013",238,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2014","2014",233,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2015","2015",234,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","GBR","United Kingdom","2016","2016",233,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2000","2000",400,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2001","2001",382,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2002","2002",376,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2003","2003",373,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2004","2004",357,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2005","2005",343,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2006","2006",324,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2007","2007",319,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2008","2008",309,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2009","2009",304,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2010","2010",297,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2011","2011",284,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2012","2012",278,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2013","2013",275,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2014","2014",255,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2015","2015",258,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2016","2016",245,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2017","2017",245,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2018","2018",242,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMILTX","Deaths per 100 000 population (standardised rates)","CZE","Czech Republic","2019","2019",234,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2000","2000",403,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2001","2001",396,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2002","2002",392,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2003","2003",386,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2004","2004",372,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2005","2005",371,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2006","2006",363,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2007","2007",354,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2008","2008",350,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2009","2009",340,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2010","2010",333,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2011","2011",331,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2012","2012",324,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2013","2013",327,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2014","2014",327,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2015","2015",328,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2016","2016",336,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","USA","United States","2017","2017",337,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2000","2000",6748,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2001","2001",6596,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2002","2002",6412,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2003","2003",6286,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2004","2004",6145,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2005","2005",6035,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2006","2006",6033,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2007","2007",5819,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2008","2008",5690,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2009","2009",5654,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2010","2010",5563,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2011","2011",5191,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2012","2012",5295,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2013","2013",5036,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2014","2014",5029,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2015","2015",5068,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2016","2016",5153,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2017","2017",4891,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","DNK","Denmark","2018","2018",4772,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2002","2002",162,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2003","2003",159,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2004","2004",150,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2005","2005",147,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2006","2006",140,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2007","2007",136,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2008","2008",131,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2009","2009",132,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2010","2010",127,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2011","2011",125,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2012","2012",126,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2013","2013",122,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2014","2014",122,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2015","2015",124,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2016","2016",123,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2017","2017",119,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2018","2018",119,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","2019","2019",119,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2000","2000",537,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2001","2001",529,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2002","2002",518,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2003","2003",479,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2004","2004",462,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2005","2005",426,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2006","2006",425,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2007","2007",407,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2008","2008",399,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2009","2009",385,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2010","2010",372,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2011","2011",345,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2012","2012",345,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2013","2013",335,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2014","2014",320,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2015","2015",320,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2016","2016",324,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","TXCMHOTH","Deaths per 100 000 males (standardised rates)","COL","Colombia","2017","2017",312,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2002","2002",10232,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2003","2003",10174,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2007","2007",8254,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2008","2008",8182,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2009","2009",8195,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2010","2010",7761,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2011","2011",7579,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2012","2012",7257,,
"AVDMAVOI","Avoidable mortality (preventable+treatable)","NBFEMEPF","Number of female deaths","PRT","Portugal","2013","2013",7071,,
